Source,Target,source.type,target.type,abs.r,r,p.n,p
(g)Sphingobium,MEdarkorange,genus,trans,0.619548872180451,0.619548872180451,pos,0.00357585294441344
(g)Sphingobium,MEdarkorchid4,genus,trans,0.544360902255639,0.544360902255639,pos,0.0130826086615195
(g)Sphingobium,MEdarkslateblue,genus,trans,0.669172932330827,0.669172932330827,pos,0.0012527491395979
(g)Sphingobium,MEindianred4,genus,trans,0.553383458646617,0.553383458646617,pos,0.0113703534711723
(g)Sphingobium,MEmistyrose4,genus,trans,0.642105263157895,0.642105263157895,pos,0.00226987956731868
(g)Sphingobium,MEseashell4,genus,trans,0.654135338345865,0.654135338345865,pos,0.00175519541284321
(g)Sphingomonas,Ctvalue,genus,CT,0.455229624731192,0.455229624731192,pos,0.0437062804882339
(g)Sphingomonas,MEaliceblue,genus,trans,0.46015037593985,0.46015037593985,pos,0.0412007178019545
(g)Sphingomonas,MEburlywood3,genus,trans,0.46015037593985,-0.46015037593985,neg,0.0412007178019545
(g)Sphingomonas,MEdeeppink2,genus,trans,0.466165413533835,0.466165413533835,pos,0.038290498876305
(g)Sphingomonas,MEmediumpurple,genus,trans,0.553383458646617,-0.553383458646617,neg,0.0113703534711723
(g)Sphingomonas,MEmediumpurple2,genus,trans,0.517293233082707,0.517293233082707,pos,0.019500547061355
(g)Sphingomonas,MErosybrown2,genus,trans,0.479699248120301,0.479699248120301,pos,0.0323260692002141
(g)Sphingomonas,MEroyalblue1,genus,trans,0.482706766917293,0.482706766917293,pos,0.0311052168695434
(g)Staphylococcus,MEdarkmagenta,genus,trans,0.577443609022556,-0.577443609022556,neg,0.00767326137490902
(g)Staphylococcus,MEdarkolivegreen,genus,trans,0.520300751879699,-0.520300751879699,neg,0.0186832211431206
(g)Staphylococcus,MElemonchiffon4,genus,trans,0.44812030075188,-0.44812030075188,neg,0.0475317357506642
(g)Staphylococcus,MElightskyblue3,genus,trans,0.451127819548872,-0.451127819548872,neg,0.0458832588000064
(g)Staphylococcus,MElightyellow,genus,trans,0.57593984962406,0.57593984962406,pos,0.00787094017744506
(g)Staphylococcus,MEmediumorchid4,genus,trans,0.509774436090226,0.509774436090226,pos,0.0216689666215354
(g)Staphylococcus,MEnavajowhite2,genus,trans,0.572932330827068,-0.572932330827068,neg,0.00827878742948367
(g)Staphylococcus,MEpurple,genus,trans,0.508270676691729,-0.508270676691729,neg,0.0221247804637924
(g)Staphylococcus,MEroyalblue1,genus,trans,0.542857142857143,0.542857142857143,pos,0.0133872054280151
(g)Staphylococcus,MEsienna2,genus,trans,0.56390977443609,0.56390977443609,pos,0.00960697153757662
(g)Staphylococcus,MEsnow,genus,trans,0.62406015037594,0.62406015037594,pos,0.00327410723683061
(g)Stenotrophomonas,MEbisque4,genus,trans,0.532330827067669,0.532330827067669,pos,0.0156831251356959
(g)Stenotrophomonas,MEblue3,genus,trans,0.469172932330827,0.469172932330827,pos,0.0368965591814291
(g)Stenotrophomonas,MEblue4,genus,trans,0.613533834586466,0.613533834586466,pos,0.00401373472990365
(g)Stenotrophomonas,MEbrown,genus,trans,0.497744360902256,0.497744360902256,pos,0.0255325669630838
(g)Stenotrophomonas,MEburlywood,genus,trans,0.449624060150376,-0.449624060150376,neg,0.0467019093880629
(g)Stenotrophomonas,MEcoral2,genus,trans,0.493233082706767,0.493233082706767,pos,0.0271142049419442
(g)Stenotrophomonas,MEcornflowerblue,genus,trans,0.464661654135338,0.464661654135338,pos,0.0390026194861654
(g)Stenotrophomonas,MEcornsilk,genus,trans,0.57593984962406,0.57593984962406,pos,0.00787094017744506
(g)Stenotrophomonas,MEcyan1,genus,trans,0.46015037593985,0.46015037593985,pos,0.0412007178019545
(g)Stenotrophomonas,MEdarkgoldenrod1,genus,trans,0.493233082706767,0.493233082706767,pos,0.0271142049419442
(g)Stenotrophomonas,MEdarkgoldenrod4,genus,trans,0.538345864661654,0.538345864661654,pos,0.0143354623967936
(g)Stenotrophomonas,MEdarkorange2,genus,trans,0.449624060150376,-0.449624060150376,neg,0.0467019093880629
(g)Stenotrophomonas,MEdarkseagreen2,genus,trans,0.449624060150376,-0.449624060150376,neg,0.0467019093880629
(g)Stenotrophomonas,MEdarkturquoise,genus,trans,0.466165413533835,0.466165413533835,pos,0.038290498876305
(g)Stenotrophomonas,MEdodgerblue1,genus,trans,0.544360902255639,0.544360902255639,pos,0.0130826086615195
(g)Stenotrophomonas,MEdodgerblue3,genus,trans,0.446616541353383,0.446616541353383,pos,0.0483728331092669
(g)Stenotrophomonas,MEgoldenrod3,genus,trans,0.550375939849624,0.550375939849624,pos,0.0119196370019133
(g)Stenotrophomonas,MEgreen1,genus,trans,0.571428571428571,0.571428571428571,pos,0.00848908569476669
(g)Stenotrophomonas,MEgrey,genus,trans,0.538345864661654,-0.538345864661654,neg,0.0143354623967936
(g)Stenotrophomonas,MEindianred,genus,trans,0.487218045112782,-0.487218045112782,neg,0.0293419919037082
(g)Stenotrophomonas,MEindianred3,genus,trans,0.536842105263158,0.536842105263158,pos,0.0146632944255229
(g)Stenotrophomonas,MEkhaki3,genus,trans,0.481203007518797,0.481203007518797,pos,0.0317110446244624
(g)Stenotrophomonas,MElavenderblush3,genus,trans,0.464661654135338,-0.464661654135338,neg,0.0390026194861654
(g)Stenotrophomonas,MElightpink,genus,trans,0.559398496240601,0.559398496240601,pos,0.0103332584610107
(g)Stenotrophomonas,MElightpink3,genus,trans,0.505263157894737,0.505263157894737,pos,0.0230592294741742
(g)Stenotrophomonas,MElightskyblue4,genus,trans,0.469172932330827,-0.469172932330827,neg,0.0368965591814291
(g)Stenotrophomonas,MElightsteelblue,genus,trans,0.464661654135338,0.464661654135338,pos,0.0390026194861654
(g)Stenotrophomonas,MElightsteelblue1,genus,trans,0.580451127819549,0.580451127819549,pos,0.00729007322448419
(g)Stenotrophomonas,MEmediumorchid2,genus,trans,0.470676691729323,0.470676691729323,pos,0.0362145516660009
(g)Stenotrophomonas,MEmidnightblue,genus,trans,0.541353383458647,-0.541353383458647,neg,0.0136974953970477
(g)Stenotrophomonas,MEolivedrab3,genus,trans,0.481203007518797,0.481203007518797,pos,0.0317110446244624
(g)Stenotrophomonas,MEolivedrab4,genus,trans,0.500751879699248,0.500751879699248,pos,0.0245192684094765
(g)Stenotrophomonas,MEpalegreen4,genus,trans,0.523308270676692,0.523308270676692,pos,0.0178934779804182
(g)Stenotrophomonas,MEpaleturquoise4,genus,trans,0.514285714285714,-0.514285714285714,neg,0.0203461282869807
(g)Stenotrophomonas,MEpalevioletred,genus,trans,0.44812030075188,0.44812030075188,pos,0.0475317357506642
(g)Stenotrophomonas,MEpalevioletred3,genus,trans,0.493233082706767,0.493233082706767,pos,0.0271142049419442
(g)Stenotrophomonas,MEpink2,genus,trans,0.452631578947368,0.452631578947368,pos,0.0450756887830484
(g)Stenotrophomonas,MEpowderblue,genus,trans,0.457142857142857,0.457142857142857,pos,0.042718510627877
(g)Stenotrophomonas,MEred1,genus,trans,0.518796992481203,0.518796992481203,pos,0.0190883943841925
(g)Stenotrophomonas,MErosybrown3,genus,trans,0.52781954887218,0.52781954887218,pos,0.0167591268829289
(g)Stenotrophomonas,MEroyalblue,genus,trans,0.485714285714286,-0.485714285714286,neg,0.0299207825255925
(g)Stenotrophomonas,MEroyalblue2,genus,trans,0.484210526315789,0.484210526315789,pos,0.0305084935506666
(g)Stenotrophomonas,MEsienna3,genus,trans,0.479699248120301,-0.479699248120301,neg,0.0323260692002141
(g)Stenotrophomonas,MEsteelblue3,genus,trans,0.454135338345865,-0.454135338345865,neg,0.0442791041628947
(g)Stenotrophomonas,MEsteelblue4,genus,trans,0.44812030075188,0.44812030075188,pos,0.0475317357506642
(g)Stenotrophomonas,MEturquoise2,genus,trans,0.446616541353383,0.446616541353383,pos,0.0483728331092669
(g)Stenotrophomonas,MEwheat1,genus,trans,0.487218045112782,0.487218045112782,pos,0.0293419919037082
(g)Stenotrophomonas,MEwheat3,genus,trans,0.503759398496241,0.503759398496241,pos,0.0235380392211682
(g)Streptococcus,MEaliceblue,genus,trans,0.511278195488722,0.511278195488722,pos,0.0212206441332248
(g)Streptococcus,MEblue3,genus,trans,0.446616541353383,-0.446616541353383,neg,0.0483728331092669
(g)Streptococcus,MEgrey,genus,trans,0.553383458646617,0.553383458646617,pos,0.0113703534711723
(g)Streptococcus,MEindianred2,genus,trans,0.454135338345865,0.454135338345865,pos,0.0442791041628947
(g)Streptococcus,MEkhaki3,genus,trans,0.446616541353383,-0.446616541353383,neg,0.0483728331092669
(g)Streptococcus,MElightpink3,genus,trans,0.473684210526316,-0.473684210526316,neg,0.0348799913794966
(g)Streptococcus,MEolivedrab4,genus,trans,0.457142857142857,-0.457142857142857,neg,0.042718510627877
(g)Streptococcus,MEseashell2,genus,trans,0.520300751879699,-0.520300751879699,neg,0.0186832211431206
(g)Streptococcus,MEseashell4,genus,trans,0.446616541353383,0.446616541353383,pos,0.0483728331092669
(g)Succinispira,MEaliceblue,genus,trans,0.610526315789474,0.610526315789474,pos,0.00424878265194704
(g)Succinispira,MEantiquewhite4,genus,trans,0.530827067669173,-0.530827067669173,neg,0.0160354443767762
(g)Succinispira,MEbrown4,genus,trans,0.512781954887218,-0.512781954887218,neg,0.0207797266670458
(g)Succinispira,MEchocolate3,genus,trans,0.530827067669173,-0.530827067669173,neg,0.0160354443767762
(g)Succinispira,MEdarkmagenta,genus,trans,0.463157894736842,-0.463157894736842,neg,0.0397249664579358
(g)Succinispira,MEdarkolivegreen,genus,trans,0.475187969924812,-0.475187969924812,neg,0.0342272511450713
(g)Succinispira,MEdarkturquoise,genus,trans,0.524812030075188,0.524812030075188,pos,0.0175087416588738
(g)Succinispira,MEdarkviolet,genus,trans,0.464661654135338,-0.464661654135338,neg,0.0390026194861654
(g)Succinispira,MEhoneydew1,genus,trans,0.451127819548872,-0.451127819548872,neg,0.0458832588000064
(g)Succinispira,MElavenderblush2,genus,trans,0.493233082706767,-0.493233082706767,neg,0.0271142049419442
(g)Succinispira,MElightblue3,genus,trans,0.518796992481203,0.518796992481203,pos,0.0190883943841925
(g)Succinispira,MElightcyan,genus,trans,0.455639097744361,-0.455639097744361,neg,0.043493409805466
(g)Succinispira,MEnavajowhite2,genus,trans,0.493233082706767,-0.493233082706767,neg,0.0271142049419442
(g)Succinispira,MEpaleturquoise,genus,trans,0.536842105263158,-0.536842105263158,neg,0.0146632944255229
(g)Succinispira,MEtomato4,genus,trans,0.475187969924812,0.475187969924812,pos,0.0342272511450713
(g)Synechococcus,MEaliceblue,genus,trans,0.596992481203008,0.596992481203008,pos,0.0054519893833496
(g)Synechococcus,MEantiquewhite4,genus,trans,0.560902255639098,-0.560902255639098,neg,0.0100863724248034
(g)Synechococcus,MEbrown4,genus,trans,0.496240601503759,-0.496240601503759,neg,0.0260514647072489
(g)Synechococcus,MEchocolate3,genus,trans,0.493233082706767,-0.493233082706767,neg,0.0271142049419442
(g)Synechococcus,MEdarkmagenta,genus,trans,0.469172932330827,-0.469172932330827,neg,0.0368965591814291
(g)Synechococcus,MEdarkolivegreen,genus,trans,0.485714285714286,-0.485714285714286,neg,0.0299207825255925
(g)Synechococcus,MEdarkturquoise,genus,trans,0.500751879699248,0.500751879699248,pos,0.0245192684094765
(g)Synechococcus,MElemonchiffon4,genus,trans,0.449624060150376,-0.449624060150376,neg,0.0467019093880629
(g)Synechococcus,MElightblue3,genus,trans,0.449624060150376,0.449624060150376,pos,0.0467019093880629
(g)Synechococcus,MEnavajowhite2,genus,trans,0.506766917293233,-0.506766917293233,neg,0.0225881723805918
(g)Synechococcus,MEpaleturquoise,genus,trans,0.508270676691729,-0.508270676691729,neg,0.0221247804637924
(g)Synechococcus,MEsienna2,genus,trans,0.455639097744361,0.455639097744361,pos,0.043493409805466
(g)Synechococcus,MEtomato4,genus,trans,0.491729323308271,0.491729323308271,pos,0.0276582275130461
(g)Tetrasphaera,LesionType,genus,CT,0.563621480190678,0.563621480190678,pos,0.00965210680997633
(g)Tetrasphaera,MEaliceblue,genus,trans,0.521804511278195,0.521804511278195,pos,0.0182849434820976
(g)Tetrasphaera,MEantiquewhite4,genus,trans,0.46015037593985,-0.46015037593985,neg,0.0412007178019545
(g)Tetrasphaera,MEbrown4,genus,trans,0.478195488721805,-0.478195488721805,neg,0.0329503832149577
(g)Tetrasphaera,MEdarkseagreen3,genus,trans,0.47218045112782,-0.47218045112782,neg,0.035542393671932
(g)Tetrasphaera,MEdeeppink1,genus,trans,0.458646616541353,-0.458646616541353,neg,0.0419543116093354
(g)Tetrasphaera,MEfirebrick2,genus,trans,0.446616541353383,0.446616541353383,pos,0.0483728331092669
(g)Tetrasphaera,MEgrey60,genus,trans,0.44812030075188,-0.44812030075188,neg,0.0475317357506642
(g)Tetrasphaera,MEindianred2,genus,trans,0.520300751879699,0.520300751879699,pos,0.0186832211431206
(g)Tetrasphaera,MEnavajowhite1,genus,trans,0.454135338345865,-0.454135338345865,neg,0.0442791041628947
(g)Tetrasphaera,MEpaleturquoise,genus,trans,0.469172932330827,-0.469172932330827,neg,0.0368965591814291
(g)Tetrasphaera,MEpaleturquoise1,genus,trans,0.458646616541353,-0.458646616541353,neg,0.0419543116093354
(g)Tetrasphaera,Segmented,genus,CT,0.594806399265022,-0.594806399265022,neg,0.00567035696396305
(g)Thermobacillus,MEaliceblue,genus,trans,0.584962406015038,0.584962406015038,pos,0.00674477152950777
(g)Thermobacillus,MEantiquewhite4,genus,trans,0.58796992481203,-0.58796992481203,neg,0.0064001708761954
(g)Thermobacillus,MEbrown4,genus,trans,0.491729323308271,-0.491729323308271,neg,0.0276582275130461
(g)Thermobacillus,MEchocolate3,genus,trans,0.496240601503759,-0.496240601503759,neg,0.0260514647072489
(g)Thermobacillus,MEdarkmagenta,genus,trans,0.457142857142857,-0.457142857142857,neg,0.042718510627877
(g)Thermobacillus,MEdarkturquoise,genus,trans,0.466165413533835,0.466165413533835,pos,0.038290498876305
(g)Thermobacillus,MEnavajowhite2,genus,trans,0.476691729323308,-0.476691729323308,neg,0.0335840795109333
(g)Thermobacillus,MEpaleturquoise,genus,trans,0.464661654135338,-0.464661654135338,neg,0.0390026194861654
(g)Thermomonas,MEdarkgoldenrod,genus,trans,0.457142857142857,-0.457142857142857,neg,0.042718510627877
(g)Thermomonas,MEdarkturquoise,genus,trans,0.52781954887218,-0.52781954887218,neg,0.0167591268829289
(g)Thermomonas,MEmidnightblue,genus,trans,0.526315789473684,0.526315789473684,pos,0.0171306519857882
(g)Thermomonas,MEorangered1,genus,trans,0.457142857142857,0.457142857142857,pos,0.042718510627877
(g)Thermomonas,MEroyalblue,genus,trans,0.452631578947368,0.452631578947368,pos,0.0450756887830484
(g)Thermomonas,MEslateblue3,genus,trans,0.514285714285714,-0.514285714285714,neg,0.0203461282869807
(g)Thermomonas,MEsteelblue3,genus,trans,0.506766917293233,0.506766917293233,pos,0.0225881723805918
(g)Thermomonas,MEtan2,genus,trans,0.475187969924812,0.475187969924812,pos,0.0342272511450713
(g)Thermomonas,MEvioletred1,genus,trans,0.445112781954887,0.445112781954887,pos,0.0492252966921177
(g)Thermomonas,MEvioletred2,genus,trans,0.473684210526316,0.473684210526316,pos,0.0348799913794966
(g)Trachelomonas,MEaliceblue,genus,trans,0.610526315789474,0.610526315789474,pos,0.00424878265194704
(g)Trachelomonas,MEantiquewhite4,genus,trans,0.530827067669173,-0.530827067669173,neg,0.0160354443767762
(g)Trachelomonas,MEbrown4,genus,trans,0.512781954887218,-0.512781954887218,neg,0.0207797266670458
(g)Trachelomonas,MEchocolate3,genus,trans,0.530827067669173,-0.530827067669173,neg,0.0160354443767762
(g)Trachelomonas,MEdarkmagenta,genus,trans,0.463157894736842,-0.463157894736842,neg,0.0397249664579358
(g)Trachelomonas,MEdarkolivegreen,genus,trans,0.475187969924812,-0.475187969924812,neg,0.0342272511450713
(g)Trachelomonas,MEdarkturquoise,genus,trans,0.524812030075188,0.524812030075188,pos,0.0175087416588738
(g)Trachelomonas,MEdarkviolet,genus,trans,0.464661654135338,-0.464661654135338,neg,0.0390026194861654
(g)Trachelomonas,MEhoneydew1,genus,trans,0.451127819548872,-0.451127819548872,neg,0.0458832588000064
(g)Trachelomonas,MElavenderblush2,genus,trans,0.493233082706767,-0.493233082706767,neg,0.0271142049419442
(g)Trachelomonas,MElightblue3,genus,trans,0.518796992481203,0.518796992481203,pos,0.0190883943841925
(g)Trachelomonas,MElightcyan,genus,trans,0.455639097744361,-0.455639097744361,neg,0.043493409805466
(g)Trachelomonas,MEnavajowhite2,genus,trans,0.493233082706767,-0.493233082706767,neg,0.0271142049419442
(g)Trachelomonas,MEpaleturquoise,genus,trans,0.536842105263158,-0.536842105263158,neg,0.0146632944255229
(g)Trachelomonas,MEtomato4,genus,trans,0.475187969924812,0.475187969924812,pos,0.0342272511450713
(g)Truepera,MEbrown4,genus,trans,0.535338345864662,-0.535338345864662,neg,0.0149971296436326
(g)Truepera,MEchocolate,genus,trans,0.491729323308271,0.491729323308271,pos,0.0276582275130461
(g)Truepera,MElightpink4,genus,trans,0.464661654135338,-0.464661654135338,neg,0.0390026194861654
(g)Truepera,MEskyblue1,genus,trans,0.458646616541353,-0.458646616541353,neg,0.0419543116093354
(g)Truepera,MEthistle4,genus,trans,0.461654135338346,0.461654135338346,pos,0.040457634341481
(g)Wautersiella,LesionType,genus,CT,0.455232734000163,0.455232734000163,pos,0.043704661067462
(g)Wautersiella,MEaliceblue,genus,trans,0.562406015037594,0.562406015037594,pos,0.00984430003305579
(g)Wautersiella,MEbrown4,genus,trans,0.446616541353383,-0.446616541353383,neg,0.0483728331092669
(g)Wautersiella,MEdarkseagreen3,genus,trans,0.476691729323308,-0.476691729323308,neg,0.0335840795109333
(g)Wautersiella,MEdeeppink1,genus,trans,0.476691729323308,-0.476691729323308,neg,0.0335840795109333
(g)Wautersiella,MEfirebrick2,genus,trans,0.494736842105263,0.494736842105263,pos,0.0265786474054572
(g)Wautersiella,MEgrey60,genus,trans,0.46015037593985,-0.46015037593985,neg,0.0412007178019545
(g)Wautersiella,MEindianred2,genus,trans,0.449624060150376,0.449624060150376,pos,0.0467019093880629
(g)Wautersiella,MElightgreen,genus,trans,0.479699248120301,-0.479699248120301,neg,0.0323260692002141
(g)Wautersiella,MEmediumpurple2,genus,trans,0.454135338345865,0.454135338345865,pos,0.0442791041628947
(g)Wautersiella,MEnavajowhite1,genus,trans,0.445112781954887,-0.445112781954887,neg,0.0492252966921177
(g)Wautersiella,MEpaleturquoise,genus,trans,0.494736842105263,-0.494736842105263,neg,0.0265786474054572
(g)Wautersiella,MEroyalblue1,genus,trans,0.451127819548872,0.451127819548872,pos,0.0458832588000064
(g)Wautersiella,MEtomato4,genus,trans,0.458646616541353,0.458646616541353,pos,0.0419543116093354
(g)Wautersiella,Segmented,genus,CT,0.594806399265022,-0.594806399265022,neg,0.00567035696396305
(g)Weissella,MaxDiameter,genus,CT,0.491863081876847,-0.491863081876847,neg,0.0276094916793993
(g)Weissella,MEblueviolet,genus,trans,0.481203007518797,-0.481203007518797,neg,0.0317110446244624
(g)Weissella,MEchocolate3,genus,trans,0.446616541353383,-0.446616541353383,neg,0.0483728331092669
(g)Weissella,MEcoral,genus,trans,0.463157894736842,-0.463157894736842,neg,0.0397249664579358
(g)Weissella,MEdeeppink1,genus,trans,0.458646616541353,-0.458646616541353,neg,0.0419543116093354
(g)Weissella,MEdodgerblue3,genus,trans,0.499248120300752,0.499248120300752,pos,0.025021864609018
(g)Weissella,MEfirebrick2,genus,trans,0.517293233082707,0.517293233082707,pos,0.019500547061355
(g)Weissella,MEfirebrick4,genus,trans,0.470676691729323,-0.470676691729323,neg,0.0362145516660009
(g)Weissella,MEhoneydew1,genus,trans,0.503759398496241,-0.503759398496241,neg,0.0235380392211682
(g)Weissella,MEindianred3,genus,trans,0.451127819548872,0.451127819548872,pos,0.0458832588000064
(g)Weissella,MElavenderblush2,genus,trans,0.467669172932331,-0.467669172932331,neg,0.0375885102041488
(g)Weissella,MElightcoral,genus,trans,0.470676691729323,-0.470676691729323,neg,0.0362145516660009
(g)Weissella,MElightgreen,genus,trans,0.532330827067669,-0.532330827067669,neg,0.0156831251356959
(g)Weissella,MElightpink3,genus,trans,0.488721804511278,0.488721804511278,pos,0.0287720300549961
(g)Weissella,MElightyellow4,genus,trans,0.497744360902256,-0.497744360902256,neg,0.0255325669630838
(k)Bacteria,Ctvalue,genus,CT,0.548532886659568,0.548532886659568,pos,0.0122667196271655
(k)Bacteria,MEindianred2,genus,trans,0.47218045112782,0.47218045112782,pos,0.035542393671932
(k)Bacteria,MEoldlace,genus,trans,0.452631578947368,0.452631578947368,pos,0.0450756887830484
(k)Bacteria,MEsienna1,genus,trans,0.466165413533835,-0.466165413533835,neg,0.038290498876305
(o)[Pedosphaerales],LesionType,genus,CT,0.455232734000163,0.455232734000163,pos,0.043704661067462
(o)[Pedosphaerales],MEbrown4,genus,trans,0.642105263157895,-0.642105263157895,neg,0.00226987956731868
(o)[Pedosphaerales],MEdarkblue,genus,trans,0.467669172932331,0.467669172932331,pos,0.0375885102041488
(o)[Pedosphaerales],MEfirebrick2,genus,trans,0.711278195488722,0.711278195488722,pos,0.000437698526412959
(o)[Pedosphaerales],MEgoldenrod4,genus,trans,0.56390977443609,-0.56390977443609,neg,0.00960697153757662
(o)[Pedosphaerales],MEgreen4,genus,trans,0.578947368421053,-0.578947368421053,neg,0.00747966020966875
(o)[Pedosphaerales],MEgrey60,genus,trans,0.523308270676692,-0.523308270676692,neg,0.0178934779804182
(o)[Pedosphaerales],MEhoneydew1,genus,trans,0.44812030075188,-0.44812030075188,neg,0.0475317357506642
(o)[Pedosphaerales],MEindianred2,genus,trans,0.603007518796992,0.603007518796992,pos,0.00488661231502584
(o)[Pedosphaerales],MElightgreen,genus,trans,0.595488721804511,-0.595488721804511,neg,0.00560144103007422
(o)[Pedosphaerales],MElightyellow4,genus,trans,0.497744360902256,-0.497744360902256,neg,0.0255325669630838
(o)[Pedosphaerales],MEmistyrose4,genus,trans,0.449624060150376,-0.449624060150376,neg,0.0467019093880629
(o)[Pedosphaerales],MEpalevioletred,genus,trans,0.583458646616541,-0.583458646616541,neg,0.00692269088157829
(o)[Pedosphaerales],MEskyblue1,genus,trans,0.491729323308271,-0.491729323308271,neg,0.0276582275130461
(o)Acidimicrobiales,MEgreen3,genus,trans,0.476691729323308,-0.476691729323308,neg,0.0335840795109333
(o)Acidimicrobiales,MEindianred2,genus,trans,0.532330827067669,0.532330827067669,pos,0.0156831251356959
(o)Acidimicrobiales,MElavenderblush,genus,trans,0.457142857142857,-0.457142857142857,neg,0.042718510627877
(o)Actinomycetales,MEgreenyellow,genus,trans,0.451127819548872,0.451127819548872,pos,0.0458832588000064
(o)Actinomycetales,MEindianred2,genus,trans,0.490225563909774,0.490225563909774,pos,0.028210805618894
(o)Actinomycetales,MElightsteelblue1,genus,trans,0.544360902255639,-0.544360902255639,neg,0.0130826086615195
(o)Actinomycetales,MEpalevioletred,genus,trans,0.500751879699248,-0.500751879699248,neg,0.0245192684094765
(o)Actinomycetales,MEroyalblue2,genus,trans,0.451127819548872,-0.451127819548872,neg,0.0458832588000064
(o)Bacillales,MEaliceblue,genus,trans,0.642105263157895,0.642105263157895,pos,0.00226987956731868
(o)Bacillales,MEdarksalmon,genus,trans,0.484210526315789,0.484210526315789,pos,0.0305084935506666
(o)Bacillales,MEdarkturquoise,genus,trans,0.584962406015038,0.584962406015038,pos,0.00674477152950777
(o)Bacillales,MEdeeppink,genus,trans,0.562406015037594,-0.562406015037594,neg,0.00984430003305579
(o)Bacillales,MElavenderblush2,genus,trans,0.494736842105263,-0.494736842105263,neg,0.0265786474054572
(o)Bacillales,MElightblue3,genus,trans,0.62406015037594,0.62406015037594,pos,0.00327410723683061
(o)Bacillales,MEpaleturquoise,genus,trans,0.542857142857143,-0.542857142857143,neg,0.0133872054280151
(o)Bacillales,MEskyblue2,genus,trans,0.559398496240601,-0.559398496240601,neg,0.0103332584610107
(o)Bacillales,MEsteelblue3,genus,trans,0.484210526315789,-0.484210526315789,neg,0.0305084935506666
(o)Bacillales,MEtomato4,genus,trans,0.512781954887218,0.512781954887218,pos,0.0207797266670458
(o)Bacteroidales,MEcoral,genus,trans,0.482706766917293,-0.482706766917293,neg,0.0311052168695434
(o)Bacteroidales,MEdarkblue,genus,trans,0.57593984962406,0.57593984962406,pos,0.00787094017744506
(o)Bacteroidales,MEindianred2,genus,trans,0.593984962406015,0.593984962406015,pos,0.00575424753958648
(o)Bacteroidales,MElightgoldenrod4,genus,trans,0.535338345864662,-0.535338345864662,neg,0.0149971296436326
(o)Bacteroidales,MEoldlace,genus,trans,0.445112781954887,0.445112781954887,pos,0.0492252966921177
(o)Clostridiales,Ctvalue,genus,CT,0.488337233802551,-0.488337233802551,neg,0.0289169566650515
(o)Clostridiales,MEsienna1,genus,trans,0.461654135338346,0.461654135338346,pos,0.040457634341481
(o)Clostridiales,Segmented,genus,CT,0.480268646418503,-0.480268646418503,neg,0.0320921024551464
(o)Cytophagales,MEaquamarine,genus,trans,0.464661654135338,-0.464661654135338,neg,0.0390026194861654
(o)Cytophagales,MEblue4,genus,trans,0.476691729323308,0.476691729323308,pos,0.0335840795109333
(o)Cytophagales,MEcoral4,genus,trans,0.482706766917293,0.482706766917293,pos,0.0311052168695434
(o)Cytophagales,MEdarkmagenta,genus,trans,0.509774436090226,-0.509774436090226,neg,0.0216689666215354
(o)Cytophagales,MEdarkolivegreen4,genus,trans,0.547368421052632,-0.547368421052632,neg,0.0124901903696035
(o)Cytophagales,MElightblue,genus,trans,0.497744360902256,0.497744360902256,pos,0.0255325669630838
(o)Cytophagales,MElightcyan,genus,trans,0.53984962406015,-0.53984962406015,neg,0.0140135553045835
(o)Cytophagales,MElightgoldenrod3,genus,trans,0.449624060150376,0.449624060150376,pos,0.0467019093880629
(o)Cytophagales,MElightskyblue3,genus,trans,0.464661654135338,-0.464661654135338,neg,0.0390026194861654
(o)Cytophagales,MElightyellow,genus,trans,0.476691729323308,0.476691729323308,pos,0.0335840795109333
(o)Cytophagales,MEmagenta1,genus,trans,0.523308270676692,0.523308270676692,pos,0.0178934779804182
(o)Cytophagales,MEmagenta4,genus,trans,0.550375939849624,-0.550375939849624,neg,0.0119196370019133
(o)Cytophagales,MEmistyrose4,genus,trans,0.455639097744361,-0.455639097744361,neg,0.043493409805466
(o)Cytophagales,MEpurple,genus,trans,0.506766917293233,-0.506766917293233,neg,0.0225881723805918
(o)Cytophagales,MEskyblue2,genus,trans,0.604511278195489,-0.604511278195489,neg,0.0047531008240938
(o)Flavobacteriales,MEbisque4,genus,trans,0.458646616541353,0.458646616541353,pos,0.0419543116093354
(o)Flavobacteriales,MEbrown4,genus,trans,0.657142857142857,-0.657142857142857,neg,0.00164308760423424
(o)Flavobacteriales,MEchocolate3,genus,trans,0.676691729323308,-0.676691729323308,neg,0.00105094019837319
(o)Flavobacteriales,MEdarkgoldenrod4,genus,trans,0.473684210526316,0.473684210526316,pos,0.0348799913794966
(o)Flavobacteriales,MEdarkviolet,genus,trans,0.559398496240601,-0.559398496240601,neg,0.0103332584610107
(o)Flavobacteriales,MEfloralwhite,genus,trans,0.458646616541353,0.458646616541353,pos,0.0419543116093354
(o)Flavobacteriales,MEgoldenrod4,genus,trans,0.57593984962406,-0.57593984962406,neg,0.00787094017744506
(o)Flavobacteriales,MEgreen4,genus,trans,0.67218045112782,-0.67218045112782,neg,0.00116843029037229
(o)Flavobacteriales,MEhoneydew1,genus,trans,0.606015037593985,-0.606015037593985,neg,0.00462261467072207
(o)Flavobacteriales,MEindianred2,genus,trans,0.521804511278195,0.521804511278195,pos,0.0182849434820976
